Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
30-03-2018,17,26.6,21,82,0,7.8,3,310,0,N 
31-03-2018,18,27.9,22.3,84,1.3,5.2,3,260,0,N 
01-04-2018,19,26.8,21.9,84,0.1,7.9,2,280,0,N 
02-04-2018,19,26.4,21.4,88,13.3,5.5,3,330,0,N 
03-04-2018,19,26,21.2,88,46,5.3,3,320,0,N 
04-04-2018,19,27.6,22.1,86,18.4,3,3,260,0,N 
05-04-2018,19,27.4,21.9,86,5.4,6.1,4,290,1,N 
06-04-2018,19,27.4,22.4,83,18.6,7.3,3,290,0,N 
07-04-2018,19,25.9,21.5,86,2.5,2.3,2,290,0,N 
08-04-2018,19,26.7,21.5,84,40.6,5.2,6,60,1,E 
09-04-2018,19,26.2,21.4,86,3.7,5.2,3,330,1,N 
10-04-2018,18,28.5,22.9,75,48,5,2,60,0,N 
11-04-2018,20,29,23.2,76,0,8.2,3,270,1,N 
12-04-2018,20,27.9,23.8,73,0,8.1,4,110,1,N 
13-04-2018,20,28,22.9,78,0,6.9,3,40,0,N 
14-04-2018,20,27,22.1,94,2.7,6.3,1,260,0,N 
15-04-2018,19,27.4,21.8,90,7.5,4.2,3,310,0,N 
16-04-2018,18,26.6,21.8,87,15.9,6.4,4,310,1,N 
17-04-2018,19,26,21,91,0,6.3,3,300,0,N 
18-04-2018,19,24.2,21.8,91,17.1,3.1,3,320,0,N 
19-04-2018,20,25.4,22.2,89,1.4,3.4,2,330,0,N 
20-04-2018,20,25.2,21.6,93,1.7,1.4,1,280,0,N 
21-04-2018,19,25,21.4,89,2.3,1.2,0,0,0,N 
22-04-2018,19,26.4,21.9,91,2.9,2.4,0,0,0,N 
23-04-2018,20,23.4,21.3,95,3.4,4.5,2,280,0,N 
24-04-2018,19,24.8,21.9,85,11.9,0,2,40,0,N 
25-04-2018,19,22.4,19.7,95,1.4,0.6,2,320,0,N 
26-04-2018,19,24.8,21.4,85,9.3,0,6,120,1,N 
27-04-2018,19,27,22.6,77,13.2,2.6,5,90,1,N 
28-04-2018,20,26.6,22.4,83,3.5,6.7,2,270,0,N 
29-04-2018,20,27.4,22.5,84,0,5.3,0,0,0,N 
30-04-2018,18,26.5,21.9,80,8888,5.3,1,240,0,N 
01-05-2018,19,27.1,22,76,0,7.1,2,60,0,N 
02-05-2018,18,27.4,21.7,73,0,,4,320,1,N 
03-05-2018,18,26.8,21.6,84,0,8.5,3,310,0,N 
04-05-2018,19,27,21.8,83,1.2,5.4,3,360,0,N 
05-05-2018,19,26.6,22.2,88,0.2,5.1,3,280,0,N 
06-05-2018,19,27.8,22.1,80,0.5,4.6,2,310,1,N 
07-05-2018,19,29,23.3,75,0,6.3,4,70,1,N 
08-05-2018,19,27.6,22.5,75,0,9.3,3,320,0,N 
09-05-2018,19,27.8,22.8,79,8888,5.6,3,300,0,N 
10-05-2018,19,26,21.6,80,0,8.3,3,280,0,N 
11-05-2018,18,28,22.2,76,0,3.8,3,90,1,N 
12-05-2018,18,27.6,22.7,73,0,6.3,2,300,1,N 
13-05-2018,19,28,22.8,76,0,6.6,3,320,0,N 
14-05-2018,19,27.6,22.7,79,0,7.5,3,290,0,N 
15-05-2018,19,27.3,22.3,81,0,7.6,2,40,0,N 
16-05-2018,20,26,22.2,87,0.2,5.3,2,340,0,N 
17-05-2018,19,25.2,21.5,90,9.8,2.2,2,240,0,N 
18-05-2018,19,26.4,21.4,93,2,1.8,2,70,1,N 
19-05-2018,19,24.6,20.3,94,16.8,4.2,2,300,0,N 
20-05-2018,19,25,21.4,89,18.5,2.4,2,280,0,N 
21-05-2018,19,26.4,21.7,90,32.9,1.2,2,90,0,N 
22-05-2018,19,28.8,23.4,78,8888,4,3,30,1,N 
23-05-2018,20,26.6,22.7,84,6.5,8.4,2,90,0,N 
24-05-2018,20,27,22,90,15.3,3.8,3,260,0,N 
25-05-2018,20,25,22,89,0,5.7,3,270,0,N 
26-05-2018,20,27.1,22,91,8888,0.7,3,270,0,N 
27-05-2018,19,26.4,22,91,4,6.3,2,330,0,N 
28-05-2018,19,26.6,22.4,87,8888,5.1,2,280,0,N 
29-05-2018,19,26.4,21.8,78,0.1,4,2,310,0,N 
30-05-2018,19,26.7,22.3,79,0,5.8,4,320,1,N 
31-05-2018,18,27.6,22.7,76,0,6.4,3,350,1,N 
01-06-2018,18,27.6,22,68,0,9,2,320,0,N 
02-06-2018,18,26.6,22.2,72,0,8.9,2,340,0,N 
03-06-2018,19,26.4,22.4,83,0,7.1,3,300,0,N 
04-06-2018,19,26.6,22.3,83,0,4.8,2,300,0,N 
05-06-2018,19,26.7,22.6,85,0,5.5,2,320,0,N 
06-06-2018,19,26.4,22.5,83,0,1.4,3,250,0,N 
07-06-2018,19,26.4,22.1,86,0,5.3,3,320,0,N 
08-06-2018,19,25.8,21.7,87,0.1,4.6,0,0,0,N 
09-06-2018,19,27.4,22.6,80,0,3.9,3,290,1,N 
10-06-2018,19,26.7,22.5,83,0,5.1,3,330,0,N 
11-06-2018,19,26.4,22,85,0,5.4,2,290,0,N 
12-06-2018,19,26.4,21.9,86,0.8,4.9,0,290,0,N 
13-06-2018,19,27.4,22.2,86,3.8,3.7,1,270,0,N 
14-06-2018,19,27,22.2,83,8888,5.8,3,330,0,N 
15-06-2018,19,27.2,21.5,83,0,5.8,1,270,0,N 
16-06-2018,18,26.6,21.7,84,0,4,3,320,0,N 
17-06-2018,19,26.8,22.3,80,0,3.8,3,310,0,N 
18-06-2018,18,26.9,21.7,81,0,5.2,2,330,0,N 
19-06-2018,18,27.7,21.4,76,0,4.9,3,40,0,N 
20-06-2018,18,30,23.3,73,0,5,4,70,1,N 
21-06-2018,20,27.6,22.5,82,0.5,6.1,3,40,1,N 
22-06-2018,19,25.8,21.7,88,0,3.2,2,90,0,N 
23-06-2018,19,25.2,20.9,89,12.9,3.2,3,290,0,N 
24-06-2018,18,25.2,20.7,88,58,4.7,2,310,0,N 
25-06-2018,18,21.4,18.9,98,50.2,4,4,310,0,N 
26-06-2018,18,22.4,19.6,91,17.8,0,2,330,0,N 
27-06-2018,18,26,21.1,85,8.3,0.5,3,320,0,N 
28-06-2018,18,25.8,21.2,81,0,2.2,3,90,0,N 
29-06-2018,18,26.8,21.2,83,0,4.3,3,360,0,N 
30-06-2018,18,26,21.4,84,0,5.6,2,330,0,N 
01-07-2018,18,27,21.5,81,0.2,5.4,4,320,1,N 
02-07-2018,18,25.6,21.1,82,0,6,3,310,0,N 
03-07-2018,17,26,20.8,77,0,5.2,3,280,0,N 
04-07-2018,17,25.2,20.9,80,0,7.4,3,310,0,N 
05-07-2018,18,25.6,20.5,81,0,4.5,3,280,1,N 
06-07-2018,16,26.3,20.3,62,0,7.4,2,280,0,N 
07-07-2018,17,27.2,20.8,67,0,7,2,220,1,N 
08-07-2018,17,26.6,21.2,77,0,7.3,3,320,1,N 
09-07-2018,18,26.4,21.9,79,0,6.4,3,340,0,N 
10-07-2018,18,26.2,21.2,81,0,5.4,2,320,0,N 
11-07-2018,18,26.5,21.6,79,0,1.8,5,280,1,N 
12-07-2018,18,25.4,20.8,78,0,8.6,4,230,0,N 
13-07-2018,17,25.4,20.3,76,0,6,3,270,0,N 
14-07-2018,17,24,20.3,82,0,5,2,260,0,N 
15-07-2018,17,26.2,20.8,73,0,2.6,3,300,1,N 
16-07-2018,17,25.2,20.5,77,0,9.5,3,280,0,N 
17-07-2018,17,26,20.3,78,1,6.5,3,300,1,N 
18-07-2018,17,27,21.5,73,8888,7.3,3,10,0,N 
19-07-2018,18,26.9,21.5,77,0,9,4,290,1,N 
20-07-2018,17,26.4,21.3,82,0,7.1,3,290,0,N 
21-07-2018,17,26.6,21.7,82,0,6.5,2,270,0,N 
22-07-2018,19,28.1,22.1,82,3,1.4,3,320,0,N 
23-07-2018,18,26.6,21.8,82,4.8,6.1,3,320,0,N 
24-07-2018,18,26.2,21.5,84,8888,5.5,4,0,0,N 
25-07-2018,18,26,21,79,0,5.8,4,310,1,N 
26-07-2018,17,27,21.1,77,0,5,3,330,0,N 
27-07-2018,17,27,21.5,71,0,7.2,2,310,0,N 
28-07-2018,17,26.6,20.9,76,0,8,3,290,1,N 
29-07-2018,16,25.8,20.4,74,0,7,4,320,0,N 
30-07-2018,16,25.2,20.2,73,0,5.5,4,180,0,N 
31-07-2018,16,26.4,21.1,80,0,4.5,4,290,1,N 
01-08-2018,17,26.8,21,76,0,5.5,4,310,0,N 
02-08-2018,17,26.6,20.3,65,0,6.8,3,20,1,N 
03-08-2018,16,25.3,20,75,0,6.4,2,130,0,N 
04-08-2018,15,25,19.2,77,0,9,3,300,0,N 
05-08-2018,16,25.8,20.6,76,0,9.1,3,270,0,N 
06-08-2018,15,26.1,19.9,68,0,8.2,2,60,0,N 
07-08-2018,16,25.2,21.1,78,0,8.7,3,280,0,N 
08-08-2018,18,25.5,21,80,0,2,2,230,1,N 
09-08-2018,18,25.9,21.2,79,0,3.6,3,290,0,N 
10-08-2018,18,28,21.8,76,0,3.8,3,160,0,N 
11-08-2018,18,26.7,21.5,77,0,8,3,270,1,N 
12-08-2018,19,26.4,21.2,82,0,5.9,3,340,1,N 
13-08-2018,18,26.2,20.8,85,11.5,4.8,3,0,1,N 
14-08-2018,18,26,21.3,82,0,4.2,2,270,0,N 
15-08-2018,18,27.2,21.7,77,0,5.5,3,350,0,N 
16-08-2018,18,26.3,21.2,77,0,8,3,280,1,N 
17-08-2018,17,26.8,21.6,73,0,5.4,3,270,0,N 
18-08-2018,16,26.2,20.5,65,0,8.8,3,320,0,N 
19-08-2018,17,27.9,21,66,0,9,2,310,0,N 
20-08-2018,17,27.1,21.9,74,0,9.5,2,340,1,N 
21-08-2018,18,27.6,21.9,78,0,7.6,3,280,1,N 
22-08-2018,18,27.4,21.6,79,0,6.9,3,290,1,N 
23-08-2018,18,27.6,21.7,79,0.1,7.2,3,290,0,N 
24-08-2018,18,26.2,21.5,82,0.2,7.8,3,330,1,N 
25-08-2018,18,25.6,21.4,79,0,6.6,3,310,0,N 
26-08-2018,18,25.2,21.4,81,0,7.5,2,280,0,N 
27-08-2018,18,27.2,21.9,82,0,1.8,2,280,0,N 
28-08-2018,19,27,21.4,83,0,4.3,2,300,1,N 
29-08-2018,17,25.4,21.1,81,0,6.4,3,100,0,N 
30-08-2018,18,26.4,21.2,86,0,3.4,3,290,0,N 
31-08-2018,17,26.4,20.4,86,8.7,4.4,3,260,0,N 
01-09-2018,17,27.2,21.5,84,4.3,5.4,3,280,1,N 
02-09-2018,18,24.8,19.9,92,0,5,3,300,0,N 
03-09-2018,17,27.2,21.6,78,14.9,2.5,3,310,0,N 
04-09-2018,16,26,20.4,79,0,8.6,3,340,1,N 
05-09-2018,17,23.9,20,85,0,8.7,3,135,0,N 
06-09-2018,17,27,22.5,77,0,4,3,360,0,N 
07-09-2018,18,26.6,20.7,86,0.1,7,3,300,1,N 
08-09-2018,18,25,20.6,91,50,6.5,3,320,0,N 
09-09-2018,18,28,21.8,72,0.2,5.1,2,240,0,N 
10-09-2018,18,28.8,22.2,73,0,6.3,3,10,1,N 
11-09-2018,18,27.2,22.6,72,0,9.5,3,50,1,N 
12-09-2018,17,26.8,21.4,76,0,7.8,3,270,1,N 
13-09-2018,17,26.6,21.1,74,0.1,9.5,4,310,1,N 
14-09-2018,17,25.2,20.6,79,0,6.8,3,290,0,N 
15-09-2018,17,25.5,20.4,81,0,4.2,3,300,1,N 
16-09-2018,17,27.2,21.1,67,0,5.9,2,130,0,N 
17-09-2018,17,28.9,22.1,66,0,8.8,4,90,1,N 
18-09-2018,18,25.8,21.1,83,0,9.4,3,80,0,N 
19-09-2018,18,25.4,21.4,84,0,6.3,3,360,1,N 
20-09-2018,19,25.3,21.3,84,0.4,1.7,3,170,0,N 
21-09-2018,18,22.4,20.4,92,20.8,1.4,2,300,0,N 
22-09-2018,18,26.2,21.2,87,3.9,0,3,310,0,N 
23-09-2018,18,26.6,20.8,86,0.5,5.4,3,280,0,N 
24-09-2018,16,26.4,20.8,82,29.6,6.5,3,290,1,N 
25-09-2018,17,27.4,22.3,70,0,6,3,10,1,N 
26-09-2018,18,26.8,22.1,75,0,7.1,3,320,1,N 
27-09-2018,18,26,21.4,86,0.9,6.7,3,340,0,N 
28-09-2018,17,26.8,21.6,76,36,4.8,4,360,1,N 
29-09-2018,16,27.2,20.9,76,0,9,3,310,1,N 
30-09-2018,17,27,21.8,77,0,8.3,3,270,0,N 
01-10-2018,18,25.8,21.6,84,0,6.3,3,300,1,N 
02-10-2018,19,27.2,22.6,81,0,4.3,4,320,1,N 
03-10-2018,19,26.4,21.5,84,0,6,3,340,0,N 
04-10-2018,20,26.4,22.1,88,2.1,4.3,2,340,0,N 
05-10-2018,19,28,22.4,77,0.1,4,4,320,0,N 
06-10-2018,18,27,22.3,76,0,7.2,3,270,0,N 
07-10-2018,18,27.4,22.3,72,0,6.2,3,320,1,N 
08-10-2018,19,29,23.4,66,0,5,4,60,1,N 
09-10-2018,19,28.4,22.6,72,0,9.2,3,30,1,N 
10-10-2018,18,27.4,22.1,76,0,5.5,3,310,1,N 
11-10-2018,18,28,22.1,81,0.4,6.3,3,300,0,N 
12-10-2018,18,26.2,22,80,0,6.8,3,340,1,N 
13-10-2018,19,25.7,21.9,83,8888,6.5,2,270,1,N 
14-10-2018,18,25.7,21.5,83,0,3.9,3,300,0,N 
15-10-2018,19,28.3,22.3,81,8888,4.5,3,340,1,N 
16-10-2018,19,27.2,21.9,86,0.9,6.9,3,260,0,N 
17-10-2018,19,25.6,21.6,84,0.5,5.5,4,300,1,N 
18-10-2018,18,26.4,21.1,86,8888,4.1,3,270,1,N 
19-10-2018,18,27,21.2,87,25,4.9,2,260,0,N 
20-10-2018,18,26.4,20.9,83,0.8,4.5,3,310,1,N 
21-10-2018,18,28.2,22.4,77,19.6,5.5,4,300,1,N 
22-10-2018,18,27,21.7,83,0,7.8,3,320,1,N 
23-10-2018,19,24.4,21.2,91,50.1,6.4,2,320,0,N 
24-10-2018,18,26.9,21.1,86,6.1,0.4,3,100,0,N 
25-10-2018,19,27.6,22,86,2.9,6.8,2,300,0,N 
26-10-2018,19,27.4,21.7,86,7.4,7,3,250,0,N 
27-10-2018,19,26.4,22,88,2.5,7.5,2,280,1,N 
28-10-2018,20,25.2,22.1,92,3.7,2.8,3,260,0,N 
29-10-2018,20,25.2,22.2,90,5.6,2.7,4,320,1,N 
30-10-2018,19,25,21.5,89,8888,2.6,2,280,0,N 
31-10-2018,20,25,22.2,86,2.7,1.6,2,320,0,N 
01-11-2018,19,25.8,21.1,92,2,0,3,310,0,N 
02-11-2018,20,27.2,22.6,86,15.6,3.9,3,80,1,N 
03-11-2018,18,26.2,21.2,91,5,5.4,3,320,1,N 
04-11-2018,19,25.7,22,90,8.9,1,2,290,0,N 
05-11-2018,19,26,22.1,92,3.9,2.4,3,280,0,N 
06-11-2018,19,24.1,21.2,92,2.4,2.2,2,320,0,N 
07-11-2018,19,24.2,21.5,92,10.9,0.7,2,290,0,N 
08-11-2018,20,24.4,21.8,91,12.7,0.3,3,320,0,N 
09-11-2018,19,24.6,21.5,92,9.5,0.1,3,280,0,N 
10-11-2018,19,25.4,21.2,92,2.4,0.4,2,280,0,N 
11-11-2018,19,24.2,20.2,95,26,2.6,0,0,0,N 
12-11-2018,19,26.5,22.4,83,35.6,1,3,360,1,N 
13-11-2018,19,25.8,21.5,89,6.5,1.1,3,10,0,N 
14-11-2018,19,24.8,21.7,86,10.2,1.9,2,20,0,N 
15-11-2018,20,29,23.2,81,0.3,0,3,300,1,N 
16-11-2018,20,29.3,24.3,72,0.9,6.7,3,280,1,N 
17-11-2018,20,28,22.5,83,0,8.3,3,310,0,N 
18-11-2018,20,25.8,22.1,90,3.1,6.4,3,250,0,N 
19-11-2018,20,26.4,22.4,87,0,1.9,3,280,1,N 
20-11-2018,19,26.4,21.5,89,13,4.2,2,300,0,N 
21-11-2018,19,25.8,21.2,89,5.6,2.2,3,310,0,N 
22-11-2018,18,27.2,22.1,83,52.6,3.2,3,330,1,N 
23-11-2018,18,25.1,20.8,90,0,8.6,4,270,0,N 
24-11-2018,18,25.6,20.9,90,6.2,2.6,3,320,0,N 
25-11-2018,19,23.8,21,93,41.2,3.6,2,320,0,N 
26-11-2018,19,23.8,20.9,92,9.8,0.4,2,340,0,N 
27-11-2018,18,24.8,20.4,94,38.3,0.1,3,320,0,N 
28-11-2018,19,25.2,21.8,91,28.3,2,2,290,0,N 
29-11-2018,19,24.2,20.5,94,8888,1.3,2,100,0,N 
30-11-2018,20,25.4,21.6,91,31.2,1.2,3,270,0,N 
01-12-2018,18,24.2,21.5,90,2.8,1.8,2,330,0,C 
02-12-2018,19,25.6,21.5,86,0.7,0.1,3,360,0,N 
03-12-2018,19,24.4,21.4,92,3,2,2,360,0,C 
04-12-2018,19,22.8,20.5,97,16,0.1,2,320,0,N 
05-12-2018,18,25.8,21.3,93,24.5,0,3,90,1,N 
06-12-2018,19,25.3,21.2,92,11.5,3.3,3,330,0,N 
07-12-2018,18,26.2,21.1,93,10.8,1.7,3,340,1,C 
08-12-2018,19,25.6,21.7,91,4.3,2.5,2,260,0,C 
09-12-2018,20,25.5,22.5,88,1.4,1.3,3,290,0,N 
10-12-2018,19,26.6,22.1,89,8888,1.4,2,270,0,C 
11-12-2018,20,26.2,22.1,90,8888,1.7,2,250,0,N 
12-12-2018,20,25.2,21.5,90,8888,0.7,1,10,0,C 
13-12-2018,19,26.7,21.6,87,8.3,0.9,3,330,1,C 
14-12-2018,18,26.8,22.1,84,20.6,4.7,3,260,0,C 
15-12-2018,19,23.6,20.6,95,23,3.8,2,270,1,C 
16-12-2018,19,27,22,77,27.7,0,2,100,1,N 
17-12-2018,18,27,22.2,83,3.5,1.3,3,330,0,C 
18-12-2018,19,26.6,21.8,82,0,3.5,3,310,0,C 
19-12-2018,18,27.4,21.8,79,8888,1.5,4,300,1,C 
20-12-2018,19,25.8,21.7,88,3.5,2.5,3,300,0,C 
21-12-2018,19,25.8,21.8,84,0,2.5,3,330,0,C 
22-12-2018,19,24.1,21.7,89,8888,4.1,0,0,0,C 
23-12-2018,20,25.6,21.7,86,8888,0,4,320,1,C 
24-12-2018,20,27,22.8,76,0,2,4,240,1,C 
25-12-2018,19,24.8,21.1,90,0,4.6,4,290,1,C 
26-12-2018,18,22.6,20.2,93,31,0.3,2,310,0,C 
27-12-2018,18,27,21.8,87,0.9,0,3,260,1,C 
28-12-2018,19,27,22.3,80,8888,3.2,3,310,1,C 
29-12-2018,19,27.2,21.8,83,0,4,5,140,2,W 
30-12-2018,20,26.2,22.3,79,2.1,4.2,4,250,1,C 
31-12-2018,19,25,21.1,76,0.1,5,3,240,0,C 
01-01-2019,19,24.5,20.2,94,23.5,0.5,3,280,1,C 
02-01-2019,19.5,26.3,21.2,89,23.3,0.3,2,280,1,C 
03-01-2019,19.6,26,21.8,82,8.8,1.5,3,270,1,C 
04-01-2019,19.6,26.8,22.2,75,0,5.9,2,310,0,C 
05-01-2019,18.6,26.8,22.1,79,2.2,4.2,3,300,0,C 
06-01-2019,19.2,27.2,22.7,82,8888,5.5,4,320,1,C 
07-01-2019,18.8,27.6,21.9,88,0,4.5,3,270,1,C 
08-01-2019,18.7,24.7,21.5,90,30.8,3.4,1,250,0,C 
09-01-2019,19,25,21.3,91,9.3,0,2,350,0,C 
10-01-2019,19.3,25.7,21.4,94,0.7,1.1,2,310,0,C 
11-01-2019,19.2,25.4,21.1,90,9.2,1,3,340,1,C 
12-01-2019,19,25,21.4,90,31.2,2.3,3,310,0,C 
13-01-2019,18.8,26.4,20.8,91,20.2,1.6,2,360,0,C 
14-01-2019,18.6,22.8,20.6,92,29.1,2.6,2,230,0,C 
15-01-2019,19.2,24.6,21.1,90,2.3,0.2,3,320,1,C 
16-01-2019,19,23.6,21.3,89,1.4,0.7,4,280,1,C 
17-01-2019,19.7,23.5,20.9,94,0.1,0.2,4,35,1,C 
18-01-2019,19.5,23.2,20.4,92,4.6,0,5,300,0,C 
19-01-2019,19,23.2,20.2,96,15.7,0,3,270,0,C 
20-01-2019,19.4,23.2,21.1,92,5.4,0,3,320,0,C 
21-01-2019,19.4,23.9,20.6,96,80.3,0,2,280,0,C 
22-01-2019,19.5,22,19.5,94,6.3,0.6,3,260,0,C 
23-01-2019,17.6,22.4,20.7,95,18.2,0,4,290,1,C 
24-01-2019,19.8,22.5,20.7,96,3,0.3,4,250,1,C 
25-01-2019,18.8,24,20.7,93,46.9,1,3,270,1,C 
26-01-2019,19.2,24,21.5,88,11.4,0,2,290,1,C 
27-01-2019,19.8,22.4,20.5,91,0.8,2.1,2,330,0,C 
28-01-2019,18.3,23.4,21,94,1,0,3,330,1,C 
29-01-2019,18.9,23,20.5,93,11.4,0,4,350,1,C 
30-01-2019,19.2,22.5,20.5,96,6.7,0,2,360,0,C 
31-01-2019,18.4,23.7,19.3,88,4.5,0,4,320,0,C 
01-02-2019,18.3,24.2,20.1,91,10,0.1,3,300,0,C 
02-02-2019,18.2,25.1,21.2,87,21.5,3,3,300,1,C 
03-02-2019,18.6,25.1,21,90,8888,3.1,3,320,0,C 
04-02-2019,18.4,27,21.4,84,1.3,2.8,4,290,1,C 
05-02-2019,18.6,26,22.1,85,0,6.1,4,300,1,C 
06-02-2019,18.8,25.3,20.9,92,0.1,4.8,3,270,0,C 
07-02-2019,18.4,26,21.6,87,35.3,3.3,2,290,0,C 
08-02-2019,18.9,26.6,21.7,86,8888,1.9,4,90,1,C 
09-02-2019,18.7,26,21.1,89,8888,6.9,3,260,1,C 
10-02-2019,19,25.9,21.8,88,23.5,5.4,4,330,1,C 
11-02-2019,18.8,25.1,21.1,87,8,5,3,290,0,C 
12-02-2019,18,25,20.9,90,32.9,3.8,2,320,0,C 
13-02-2019,18.6,24.7,21.3,88,8888,3.6,3,280,1,C 
14-02-2019,18.8,25.9,21.4,88,0,1.8,3,300,0,C 
15-02-2019,19,24.2,21.4,94,65.9,4.7,4,330,0,C 
16-02-2019,18.8,24.2,20.9,93,87.4,0.6,2,260,0,C 
17-02-2019,18.8,24.4,20.6,94,7.5,1.7,2,280,1,C 
18-02-2019,19,24.5,21.4,90,11.1,2.2,2,260,0,C 
19-02-2019,18.5,26.4,21.2,90,8888,2.5,3,350,0,C 
20-02-2019,18.8,24.6,20.5,94,30.8,3.9,2,170,0,C 
21-02-2019,19,24,20.8,92,37,2,4,330,1,C 
22-02-2019,19.2,25.7,21.6,88,4.4,3.4,4,300,1,C 
23-02-2019,18.6,25.4,21.4,86,0.7,4.4,2,250,0,C 
24-02-2019,18.8,26,21.9,88,17.6,4.2,3,330,1,C 
25-02-2019,19.2,26.2,22,87,3.4,2.6,3,300,1,C 
26-02-2019,19.6,28.5,23.7,78,29.5,4.8,3,120,1,C 
27-02-2019,20.4,29,24,76,0,8.7,4,40,0,C 
28-02-2019,19.2,26,21.6,87,0,4.9,2,300,0,C 
01-03-2019,19.6,25,21.1,96,8.5,4.3,4,330,0,C 
02-03-2019,19.2,24.3,21.4,90,15.2,1,2,290,0,C 
03-03-2019,19.2,26,21.7,90,14.1,0.6,3,290,0,C 
04-03-2019,19.2,27,22.2,81,2.1,3,4,320,1,C 
05-03-2019,19.2,23.8,21.5,90,8888,2.4,3,360,1,C 
06-03-2019,19.4,23,18.9,94,15.8,0.2,2,310,0,C 
07-03-2019,17.6,25.2,21.2,84,20,0,3,320,1,C 
08-03-2019,19,26.2,21.5,79,0,0,2,260,0,C 
09-03-2019,18.8,26.7,22,84,10.6,2.2,1,230,0,C 
10-03-2019,18.8,25.4,21.4,79,2,1.6,0,0,0,C 
11-03-2019,18.8,24.2,20.9,88,8888,0,3,330,0,C 
12-03-2019,19.5,23.5,20.7,92,5.4,0,0,0,0,C 
13-03-2019,18.8,26.2,21.6,84,14.4,0.1,2,250,0,C 
14-03-2019,18.8,26.6,21.8,83,1.1,3.7,3,300,0,C 
15-03-2019,19.2,27,22.2,77,0,2.7,2,350,0,C 
16-03-2019,18.6,24.6,20.9,92,8.4,3.3,2,280,0,C 
17-03-2019,18.6,25.2,20.7,88,0,0.5,1,230,0,C 
18-03-2019,18.2,25.6,21,84,7.5,0,0,0,0,C 
19-03-2019,19,22.4,20.6,94,9.6,2.5,2,320,0,C 
20-03-2019,19,25.4,21.1,91,7.1,0.7,2,290,0,C 
21-03-2019,18.6,27,21.6,85,3.9,3.9,2,280,0,C 
22-03-2019,19.2,26,22.1,86,1.6,5.1,2,300,0,C 
23-03-2019,20,26.2,22.1,86,3.1,4.8,3,270,1,C 
24-03-2019,20,26,22.4,82,1.4,3.6,2,290,0,C 
25-03-2019,19.8,26.4,21.7,88,0.2,3.4,6,260,1,C 
26-03-2019,19,26,21.7,85,5.7,4.1,3,330,1,C 
27-03-2019,19.4,26,21.3,91,25.4,2.5,2,320,1,C 
28-03-2019,19.4,24,21.3,93,15.5,2.9,1,270,0,C 
29-03-2019,18.4,28.7,22.1,82,3.7,1.2,3,230,1,C 
30-03-2019,18.3,27,22.2,84,8888,7.6,2,360,1,C 
31-03-2019,19.2,25.6,21.8,87,8.5,4.4,3,310,0,C 
01-04-2019,20,25.1,21.6,88,1.6,2.9,2,290,0,C 
02-04-2019,18.4,27.5,21.8,86,5,1.7,4,270,1,C 
03-04-2019,18.4,26.2,21.1,88,8888,3.4,3,330,0,C 
04-04-2019,18.6,26.8,21.7,89,1,5,3,320,1,C 
05-04-2019,19.6,25.7,21.7,89,15.2,6.5,2,270,0,C 
06-04-2019,19.2,28,22.3,84,1.7,3.3,4,310,1,C 
07-04-2019,19.2,29.4,22.4,82,0,5.7,3,300,1,C 
08-04-2019,19.8,26.4,22.6,88,5.5,7.7,3,350,0,C 
09-04-2019,20.2,27.2,23.1,84,0.3,5.2,3,270,0,C 
10-04-2019,19.6,27,22.5,83,0.5,6.3,3,330,1,C 
11-04-2019,20,27.4,22.7,83,0,5.3,3,250,1,C 
12-04-2019,19.6,26,22,85,0.9,5.1,4,330,1,C 
13-04-2019,19.8,27.9,22.9,86,2.6,4.8,3,300,0,C 
14-04-2019,19.2,27,22.2,86,35,5.4,3,320,1,C 
15-04-2019,19.6,25.6,21.7,92,29,4.2,2,270,0,C 
16-04-2019,19,25.4,20.2,92,27,2.8,2,310,0,C 
17-04-2019,19,26.4,21.9,91,25.5,2.7,0,0,0,C 
18-04-2019,19.6,26.9,22.2,90,6,3.6,3,270,1,C 
19-04-2019,20.6,27.4,23,85,4.1,3.9,3,260,1,C 
20-04-2019,17.8,24.2,21.8,92,26.9,4.2,2,280,0,C 
21-04-2019,19.2,28.4,22.7,80,1.1,0.2,3,30,1,C 
22-04-2019,19.8,27.8,23.1,77,0,5.6,3,320,0,C 
23-04-2019,19.8,27.8,22.5,86,0.3,5.8,2,80,1,C 
24-04-2019,19.9,23.6,20.9,92,120.5,6.3,2,320,0,C 
25-04-2019,19.2,26.7,22.6,86,55.9,0.2,3,330,0,C 
26-04-2019,19.4,26.7,21.7,91,68.5,5.2,3,290,0,C 
27-04-2019,19.8,24.2,21,95,11,3.7,2,290,0,C 
28-04-2019,18.8,23.8,21.5,90,14.5,0.8,2,320,0,C 
29-04-2019,19.6,25.3,21.7,92,3.1,1,3,310,0,C 
30-04-2019,19.6,25,21.8,94,0.3,2.2,2,10,0,C 
01-05-2019,20.4,25.4,22.1,91,3.1,0.9,2,310,0,C 
02-05-2019,19.5,26.6,22.4,86,1.5,1.6,3,300,1,C 
03-05-2019,19.8,28.5,23.7,79,1.1,5,4,200,1,C 
04-05-2019,20,27.8,22.9,83,8888,7.1,3,340,1,C 
05-05-2019,19,27.6,22,87,0,6.2,2,330,0,C 
